ID	Species	Present	Stable_noExpand_V	Stable_noExpand	Stable_WhithExpand	Leading	Trailing	Future	prop_perda
1052	Cophixalus_monosyllabus	1	0	0	0	0	0	0	-1
1053	Phrynopus_vestigiatus	1	0	0	0	0	0	0	-1
1055	Pristimantis_philipi	1	0	0	0	0	0	0	-1
1058	Microhyla_mukhlesuri	1	0	0	0	0	0	0	-1
1059	Ambystoma_flavipiperatum	1	0	0	0	0	0	0	-1
1060	Pseudophilautus_sarasinorum	1	0	0	0	0	0	0	-1
1064	Schistometopum_gregorii	1	0	0	0	0	0	0	-1
1066	Hypsiboas_rhythmicus	1	0	0	0	0	0	0	-1
1074	Litoria_multicolor	1	0	0	0	0	0	0	-1
1077	Pseudophilautus_simba	1	0	0	0	0	0	0	-1
1078	Pseudoeurycea_exspectata	1	0	0	0	0	0	0	-1
1079	Dendropsophus_amicorum	1	0	0	0	0	0	0	-1
1081	Echinotriton_chinhaiensis	1	0	0	0	0	0	0	-1
1083	Bokermannohyla_flavopicta	1	0	0	0	0	0	0	-1
1088	Bolitoglossa_rostrata	1	0	0	0	0	0	0	-1
1096	Pristimantis_almendariz	1	0	0	0	0	0	0	-1
1099	Eleutherodactylus_saxatilis	1	0	0	0	0	0	0	-1
1102	Duttaphrynus_manipurensis	1	0	0	0	0	0	0	-1
1103	Bolitoglossa_suchitanensis	1	0	0	0	0	0	0	-1
1106	Psychrophrynella_iatamasi	1	0	0	0	0	0	0	-1
1107	Hyalinobatrachium_orocostale	1	0	0	0	0	0	0	-1
1108	Ameerega_peruviridis	1	0	0	0	0	0	0	-1
1110	Pristimantis_rhodoplichus	1	0	0	0	0	0	0	-1
1112	Scinax_cabralensis	2	0	0	0	0	0	0	-1
1113	Haddadus_plicifer	1	0	0	0	0	0	0	-1
1116	Leptolalax_bourreti	1	0	0	0	0	0	0	-1
1118	Pristimantis_capitonis	2	0	0	0	0	0	0	-1
1120	Isthmohyla_infucata	1	0	0	0	0	0	0	-1
1124	Hypodactylus_dolops	2	0	0	0	0	0	0	-1
1125	Pristimantis_pteridophilus	2	0	0	0	0	0	0	-1
1126	Centrolene_durrellorum	1	0	0	0	0	0	0	-1
1130	Xenophrys_serchhipii	1	0	0	0	0	0	0	-1
1131	Pristimantis_anemerus	1	0	0	0	0	0	0	-1
1133	Adenomera_engelsi	1	0	0	0	0	0	0	-1
1134	Ichthyophis_daribokensis	1	0	0	0	0	0	0	-1
1135	Leptobrachium_leishanense	1	0	0	0	0	0	0	-1
1140	Phrynopus_interstinctus	1	0	0	0	0	0	0	-1
1142	Oreobates_lundbergi	1	0	0	0	0	0	0	-1
1143	Telmatobius_hauthali	1	0	0	0	0	0	0	-1
1144	Adelophryne_baturitensis	2	0	0	0	0	0	0	-1
1145	Aromobates_serranus	1	0	0	0	0	0	0	-1
1146	Platymantis_biak	1	0	0	0	0	0	0	-1
1147	Eleutherodactylus_bresslerae	1	0	0	0	0	0	0	-1
1151	Leptolalax_applebyi	1	0	0	0	0	0	0	-1
1153	Oreophrynella_weiassipuensis	1	0	0	0	0	0	0	-1
1157	Hyperolius_raymondi	1	0	0	0	0	0	0	-1
1160	Uperoleia_altissima	2	0	0	0	0	0	0	-1
1165	Uperoleia_daviesae	1	0	0	0	0	0	0	-1
1169	Pristimantis_curtipes	2	0	0	0	0	0	0	-1
1170	Hynobius_glacialis	1	0	0	0	0	0	0	-1
1174	Craugastor_inachus	4	0	0	0	0	0	0	-1
1175	Platypelis_mavomavo	1	0	0	0	0	0	0	-1
1176	Amietia_amieti	1	0	0	0	0	0	0	-1
1177	Nymphargus_mixomaculatus	1	0	0	0	0	0	0	-1
1178	Philautus_jacobsoni	1	0	0	0	0	0	0	-1
1180	Caudacaecilia_asplenia	1	0	0	0	0	0	0	-1
1184	Dendropsophus_bogerti	1	0	0	0	0	0	0	-1
1186	Craugastor_taylori	1	0	0	0	0	0	0	-1
1188	Cochranella_euhystrix	1	0	0	0	0	0	0	-1
1189	Bolitoglossa_sooyorum	1	0	0	0	0	0	0	-1
1191	Alsodes_neuquensis	1	0	0	0	0	0	0	-1
1193	Gegeneophis_orientalis	1	0	0	0	0	0	0	-1
1196	Bolitoglossa_huehuetenanguensis	1	0	0	0	0	0	0	-1
1207	Telmatobius_platycephalus	1	0	0	0	0	0	0	-1
1210	Eleutherodactylus_feichtingeri	1	0	0	0	0	0	0	-1
1211	Pristimantis_avicuporum	1	0	0	0	0	0	0	-1
1214	Stefania_roraimae	3	0	0	0	0	0	0	-1
1217	Eleutherodactylus_haitianus	4	0	0	0	0	0	0	-1
1220	Anomaloglossus_tepuyensis	1	0	0	0	0	0	0	-1
1222	Rhacophorus_georgii	2	0	0	0	0	0	0	-1
1231	Pristimantis_gentryi	1	0	0	0	0	0	0	-1
1233	Craugastor_merendonensis	1	0	0	0	0	0	0	-1
1235	Leptodactylus_lauramiriamae	2	0	0	0	0	0	0	-1
1244	Oreophrynella_macconnelli	1	0	0	0	0	0	0	-1
1247	Craugastor_gulosus	4	0	0	0	0	0	0	-1
1256	Babina_caldwelli	1	0	0	0	0	0	0	-1
1257	Nyctimystes_avocalis	1	0	0	0	0	0	0	-1
1265	Isthmohyla_calypsa	1	0	0	0	0	0	0	-1
1266	Allophryne_resplendens	1	0	0	0	0	0	0	-1
1268	Pristimantis_ernesti	1	0	0	0	0	0	0	-1
1269	Pseudophilautus_malcolmsmithi	1	0	0	0	0	0	0	-1
1270	Callulina_shengena	1	0	0	0	0	0	0	-1
1273	Phrynobatrachus_ogoensis	1	0	0	0	0	0	0	-1
1274	Leptolalax_platycephalus	1	0	0	0	0	0	0	-1
1275	Ptychadena_submascareniensis	1	0	0	0	0	0	0	-1
1276	Dendropsophus_garagoensis	2	0	0	0	0	0	0	-1
1279	Strabomantis_cornutus	3	0	0	0	0	0	0	-1
1280	Pristimantis_ventrigranulosus	1	0	0	0	0	0	0	-1
1281	Aromobates_duranti	2	0	0	0	0	0	0	-1
1282	Stefania_ayangannae	2	0	0	0	0	0	0	-1
1284	Ghatixalus_asterops	1	0	0	0	0	0	0	-1
1288	Nymphargus_laurae	1	0	0	0	0	0	0	-1
1299	Pristimantis_luscombei	2	0	0	0	0	0	0	-1
1302	Aphantophryne_pansa	1	0	0	0	0	0	0	-1
1305	Hyloxalus_borjai	1	0	0	0	0	0	0	-1
1306	Micrixalus_kottigeharensis	2	0	0	0	0	0	0	-1
1312	Pseudophilautus_cavirostris	2	0	0	0	0	0	0	-1
1313	Desmognathus_abditus	4	0	0	0	0	0	0	-1
1314	Nototriton_matama	1	0	0	0	0	0	0	-1
1318	Leptopelis_brevipes	1	0	0	0	0	0	0	-1
1320	Pristimantis_turik	1	0	0	0	0	0	0	-1
1322	Craugastor_rivulus	1	0	0	0	0	0	0	-1
1324	Grandisonia_alternans	1	0	0	0	0	0	0	-1
1328	Hyperolius_raveni	1	0	0	0	0	0	0	-1
1329	Physalaemus_angrensis	1	0	0	0	0	0	0	-1
1337	Litoria_hilli	1	0	0	0	0	0	0	-1
1341	Copiula_minor	1	0	0	0	0	0	0	-1
1342	Leptopelis_mackayi	1	0	0	0	0	0	0	-1
1343	Atelopus_ebenoides	1	0	0	0	0	0	0	-1
1349	Bolitoglossa_odonnelli	1	0	0	0	0	0	0	-1
1354	Ptychohyla_legleri	2	0	0	0	0	0	0	-1
1357	Hyperolius_jackie	1	0	0	0	0	0	0	-1
1359	Pristimantis_cajamarcensis	1	0	0	0	0	0	0	-1
1361	Pseudoeurycea_ahuitzotl	1	0	0	0	0	0	0	-1
1363	Xenophrys_binchuanensis	2	0	0	0	0	0	0	-1
1367	Hylarana_mangyanum	3	0	0	0	0	0	0	-1
1371	Allobates_nidicola	1	0	0	0	0	0	0	-1
1373	Pseudophilautus_dayawansai	1	0	0	0	0	0	0	-1
1374	Hyloscirtus_caucanus	2	0	0	0	0	0	0	-1
1378	Pristimantis_aniptopalmatus	1	0	0	0	0	0	0	-1
1382	Eleutherodactylus_aporostegus	1	0	0	0	0	0	0	-1
1383	Atelopus_petriruizi	1	0	0	0	0	0	0	-1
1384	Kalophrynus_robinsoni	1	0	0	0	0	0	0	-1
1385	Mannophryne_trujillensis	1	0	0	0	0	0	0	-1
1386	Platymantis_diesmosi	1	0	0	0	0	0	0	-1
1392	Eleutherodactylus_probolaeus	1	0	0	0	0	0	0	-1
1394	Cycloramphus_catarinensis	1	0	0	0	0	0	0	-1
1396	Hypsiboas_jaguariaiventris	1	0	0	0	0	0	0	-1
1397	Proceratophrys_rotundipalpebra	1	0	0	0	0	0	0	-1
1399	Amazophrynella_vote	1	0	0	0	0	0	0	-1
1403	Pristimantis_delius	1	0	0	0	0	0	0	-1
1405	Raorchestes_ghatei	1	0	0	0	0	0	0	-1
1406	Microbatrachella_capensis	2	0	0	0	0	0	0	-1
1409	Pelophylax_cypriensis	1	0	0	0	0	0	0	-1
1412	Pseudohynobius_jinfo	1	0	0	0	0	0	0	-1
1417	Dendropsophus_juliani	4	0	0	0	0	0	0	-1
1419	Odorrana_anlungensis	1	0	0	0	0	0	0	-1
1420	Plethodontohyla_guentheri	1	0	0	0	0	0	0	-1
1423	Litoria_personata	4	0	0	0	0	0	0	-1
1428	Melanophryniscus_devincenzii	4	0	0	0	0	0	0	-1
1430	Pseudophilautus_adspersus	1	0	0	0	0	0	0	-1
1431	Pristimantis_bellator	2	0	0	0	0	0	0	-1
1437	Hylarana_margariana	1	0	0	0	0	0	0	-1
1438	Litoria_brongersmai	2	0	0	0	0	0	0	-1
1450	Boophis_entingae	1	0	0	0	0	0	0	-1
1452	Eleutherodactylus_grabhami	1	0	0	0	0	0	0	-1
1454	Tylototriton_pseudoverrucosus	1	0	0	0	0	0	0	-1
1455	Plethodon_sherando	1	0	0	0	0	0	0	-1
1460	Adenomera_araucaria	4	0	0	0	0	0	0	-1
1466	Phrynobatrachus_ruthbeateae	1	0	0	0	0	0	0	-1
1468	Rhacophorus_borneensis	1	0	0	0	0	0	0	-1
1469	Craugastor_sandersoni	1	0	0	0	0	0	0	-1
1470	Bolitoglossa_sombra	2	0	0	0	0	0	0	-1
1474	Pristimantis_sternothylax	1	0	0	0	0	0	0	-1
1480	Ischnocnema_sambaqui	1	0	0	0	0	0	0	-1
1481	Chthonerpeton_braestrupi	1	0	0	0	0	0	0	-1
1482	Afrixalus_upembae	1	0	0	0	0	0	0	-1
1483	Eleutherodactylus_notidodes	1	0	0	0	0	0	0	-1
1484	Phyllomedusa_neildi	2	0	0	0	0	0	0	-1
1487	Pseudohynobius_kuankuoshuiensis	1	0	0	0	0	0	0	-1
1493	Odorrana_leporipes	1	0	0	0	0	0	0	-1
1496	Euphlyctis_aloysii	1	0	0	0	0	0	0	-1
1503	Polypedates_assamensis	1	0	0	0	0	0	0	-1
1505	Xenophrys_damrei	1	0	0	0	0	0	0	-1
1506	Hyloxalus_patitae	1	0	0	0	0	0	0	-1
1507	Eleutherodactylus_rivularis	1	0	0	0	0	0	0	-1
1508	Ecnomiohyla_salvaje	3	0	0	0	0	0	0	-1
1517	Hylodes_mertensi	1	0	0	0	0	0	0	-1
1519	Eleutherodactylus_schmidti	1	0	0	0	0	0	0	-1
1520	Celsiella_vozmedianoi	1	0	0	0	0	0	0	-1
1521	Eleutherodactylus_richmondi	1	0	0	0	0	0	0	-1
1523	Plethodon_nettingi	4	0	0	0	0	0	0	-1
1527	Incilius_cavifrons	1	0	0	0	0	0	0	-1
1528	Desmognathus_folkertsi	1	0	0	0	0	0	0	-1
1529	Craugastor_daryi	4	0	0	0	0	0	0	-1
1534	Plethodon_meridianus	1	0	0	0	0	0	0	-1
1535	Pristimantis_lythrodes	4	0	0	0	0	0	0	-1
1538	Mucubatrachus_rhigophilus	1	0	0	0	0	0	0	-1
1539	Platymantis_macrops	1	0	0	0	0	0	0	-1
1544	Arthroleptis_fichika	1	0	0	0	0	0	0	-1
1545	Nymphargus_chancas	1	0	0	0	0	0	0	-1
1547	Afrixalus_schneideri	1	0	0	0	0	0	0	-1
1552	Ichthyophis_orthoplicatus	4	0	0	0	0	0	0	-1
1553	Sechellophryne_gardineri	1	0	0	0	0	0	0	-1
1559	Ameerega_pulchripecta	1	0	0	0	0	0	0	-1
1561	Platymantis_batantae	2	0	0	0	0	0	0	-1
1567	Odorrana_banaorum	1	0	0	0	0	0	0	-1
1570	Chiropterotriton_terrestris	1	0	0	0	0	0	0	-1
1573	Nyctibatrachus_periyar	1	0	0	0	0	0	0	-1
1579	Plectrohyla_glandulosa	1	0	0	0	0	0	0	-1
1580	Litoria_megalops	1	0	0	0	0	0	0	-1
1581	Aromobates_alboguttatus	1	0	0	0	0	0	0	-1
1582	Platymantis_cheesmanae	1	0	0	0	0	0	0	-1
1587	Nototriton_picucha	1	0	0	0	0	0	0	-1
1595	Hyperolius_viridis	4	0	0	0	0	0	0	-1
1596	Raorchestes_ponmudi	1	0	0	0	0	0	0	-1
1602	Platymantis_wuenscheorum	1	0	0	0	0	0	0	-1
1608	Raorchestes_menglaensis	1	0	0	0	0	0	0	-1
1613	Cophixalus_hosmeri	1	0	0	0	0	0	0	-1
1614	Hypsiboas_varelae	1	0	0	0	0	0	0	-1
1616	Pristimantis_vicarius	1	0	0	0	0	0	0	-1
1617	Pristimantis_achuar	1	0	0	0	0	0	0	-1
1620	Pristimantis_luteolateralis	1	0	0	0	0	0	0	-1
1622	Mantella_aurantiaca	2	0	0	0	0	0	0	-1
1623	Anomaloglossus_verbeeksnyderorum	1	0	0	0	0	0	0	-1
1629	Microcaecilia_supernumeraria	1	0	0	0	0	0	0	-1
1633	Theloderma_corticale	2	0	0	0	0	0	0	-1
1634	Barygenys_resima	1	0	0	0	0	0	0	-1
1635	Werneria_submontana	2	0	0	0	0	0	0	-1
1636	Eurycea_neotenes	1	0	0	0	0	0	0	-1
1638	Dendropsophus_luddeckei	1	0	0	0	0	0	0	-1
1639	Brachycephalus_pernix	1	0	0	0	0	0	0	-1
1641	Scinax_pinima	1	0	0	0	0	0	0	-1
1648	Holoaden_bradei	1	0	0	0	0	0	0	-1
1649	Pseudophilautus_rus	1	0	0	0	0	0	0	-1
1657	Osteocephalus_duellmani	1	0	0	0	0	0	0	-1
1660	Mantella_viridis	1	0	0	0	0	0	0	-1
1661	Paratelmatobius_poecilogaster	1	0	0	0	0	0	0	-1
1662	Platymantis_polillensis	2	0	0	0	0	0	0	-1
1664	Raorchestes_kaikatti	1	0	0	0	0	0	0	-1
1665	Hyperolius_ghesquieri	1	0	0	0	0	0	0	-1
1672	Leptopelis_barbouri	1	0	0	0	0	0	0	-1
1673	Pristimantis_caliginosus	1	0	0	0	0	0	0	-1
1675	Telmatobius_zapahuirensis	1	0	0	0	0	0	0	-1
1681	Pseudophilautus_zimmeri	1	0	0	0	0	0	0	-1
1685	Phrynobatrachus_schioetzi	1	0	0	0	0	0	0	-1
1686	Pristimantis_sobetes	1	0	0	0	0	0	0	-1
1693	Fejervarya_nilagirica	1	0	0	0	0	0	0	-1
1695	Eleutherodactylus_dennisi	1	0	0	0	0	0	0	-1
1697	Pseudophilautus_decoris	1	0	0	0	0	0	0	-1
1699	Anodonthyla_montana	1	0	0	0	0	0	0	-1
1702	Tylototriton_hainanensis	1	0	0	0	0	0	0	-1
1705	Gastrotheca_andaquiensis	5	0	0	0	0	0	0	-1
1710	Eleutherodactylus_grandis	1	0	0	0	0	0	0	-1
1714	Xenophrys_shuichengensis	2	0	0	0	0	0	0	-1
1715	Ansonia_glandulosa	1	0	0	0	0	0	0	-1
1718	Rhinella_sclerocephala	1	0	0	0	0	0	0	-1
1720	Amietia_inyangae	2	0	0	0	0	0	0	-1
1730	Duellmanohyla_lythrodes	2	0	0	0	0	0	0	-1
1733	Hyperolius_inornatus	1	0	0	0	0	0	0	-1
1734	Eleutherodactylus_blairhedgesi	1	0	0	0	0	0	0	-1
1736	Nototriton_brodiei	1	0	0	0	0	0	0	-1
1737	Tylototriton_ziegleri	2	0	0	0	0	0	0	-1
1738	Myersiohyla_neblinaria	1	0	0	0	0	0	0	-1
1740	Eleutherodactylus_erythroproctus	1	0	0	0	0	0	0	-1
1741	Microhyla_pulverata	1	0	0	0	0	0	0	-1
1742	Werneria_iboundji	1	0	0	0	0	0	0	-1
1747	Hynobius_fuca	1	0	0	0	0	0	0	-1
1749	Pristimantis_urichi	3	0	0	0	0	0	0	-1
1750	Osornophryne_occidentalis	1	0	0	0	0	0	0	-1
1757	Tepuihyla_exophthalma	2	0	0	0	0	0	0	-1
1758	Cophixalus_pakayakulangun	1	0	0	0	0	0	0	-1
1759	Pseudopaludicola_canga	4	0	0	0	0	0	0	-1
1761	Oreophryne_habbemensis	1	0	0	0	0	0	0	-1
1771	Brachycephalus_margaritatus	1	0	0	0	0	0	0	-1
1773	Cryptobatrachus_nicefori	1	0	0	0	0	0	0	-1
1778	Cochranella_riveroi	1	0	0	0	0	0	0	-1
1785	Hyperolius_howelli	1	0	0	0	0	0	0	-1
1792	Craugastor_monnichorum	1	0	0	0	0	0	0	-1
1796	Arthroleptis_crusculum	1	0	0	0	0	0	0	-1
1802	Eleutherodactylus_simulans	1	0	0	0	0	0	0	-1
1806	Exerodonta_catracha	1	0	0	0	0	0	0	-1
1811	Ichthyophis_biangularis	1	0	0	0	0	0	0	-1
1812	Raorchestes_tinniens	1	0	0	0	0	0	0	-1
1813	Osteopilus_wilderi	1	0	0	0	0	0	0	-1
1816	Pristimantis_flavobracatus	1	0	0	0	0	0	0	-1
1820	Thorius_minutissimus	1	0	0	0	0	0	0	-1
1821	Sphaenorhynchus_platycephalus	1	0	0	0	0	0	0	-1
1826	Limnonectes_limborgi	1	0	0	0	0	0	0	-1
1827	Cophixalus_aenigma	1	0	0	0	0	0	0	-1
1829	Cophixalus_bombiens	1	0	0	0	0	0	0	-1
1835	Hypsiboas_cymbalum	1	0	0	0	0	0	0	-1
1838	Litoria_corbeni	1	0	0	0	0	0	0	-1
1839	Chrysobatrachus_cupreonitens	2	0	0	0	0	0	0	-1
1840	Eupsophus_septentrionalis	1	0	0	0	0	0	0	-1
1844	Centrolene_muelleri	1	0	0	0	0	0	0	-1
1848	Anomaloglossus_ayarzaguenai	1	0	0	0	0	0	0	-1
1854	Platymantis_pseudodorsalis	1	0	0	0	0	0	0	-1
1856	Pristimantis_festae	2	0	0	0	0	0	0	-1
1858	Leptodactylus_pascoensis	1	0	0	0	0	0	0	-1
1859	Chikila_alcocki	1	0	0	0	0	0	0	-1
1860	Nimbaphrynoides_occidentalis	1	0	0	0	0	0	0	-1
1861	Atelopus_sorianoi	1	0	0	0	0	0	0	-1
1866	Pristimantis_orestes	2	0	0	0	0	0	0	-1
1870	Ansonia_guibei	1	0	0	0	0	0	0	-1
1873	Boophis_obscurus	1	0	0	0	0	0	0	-1
1874	Pseudophilautus_semiruber	1	0	0	0	0	0	0	-1
1875	Aromobates_ornatissimus	1	0	0	0	0	0	0	-1
1883	Pristimantis_lassoalcalai	1	0	0	0	0	0	0	-1
1891	Odorrana_narina	1	0	0	0	0	0	0	-1
1893	Hypsiboas_botumirim	1	0	0	0	0	0	0	-1
1894	Bombina_maxima	2	0	0	0	0	0	0	-1
1896	Adenomus_kandianus	1	0	0	0	0	0	0	-1
1898	Ptychohyla_macrotympanum	1	0	0	0	0	0	0	-1
1902	Mannophryne_neblina	1	0	0	0	0	0	0	-1
1908	Bolitoglossa_pesrubra	1	0	0	0	0	0	0	-1
1909	Lynchius_parkeri	1	0	0	0	0	0	0	-1
1910	Microhyla_annectens	1	0	0	0	0	0	0	-1
1911	Mucubatrachus_briceni	2	0	0	0	0	0	0	-1
1914	Platymantis_desticans	1	0	0	0	0	0	0	-1
1917	Hyperolius_chabanaudi	1	0	0	0	0	0	0	-1
1921	Pristimantis_batrachites	1	0	0	0	0	0	0	-1
1925	Philautus_kakipanjang	1	0	0	0	0	0	0	-1
1929	Tachycnemis_seychellensis	1	0	0	0	0	0	0	-1
1931	Chiropterotriton_priscus	1	0	0	0	0	0	0	-1
1933	Microcaecilia_taylori	6	0	0	0	0	0	0	-1
1936	Fejervarya_raja	2	0	0	0	0	0	0	-1
1950	Kaloula_nonggangensis	1	0	0	0	0	0	0	-1
1951	Meristogenys_jerboa	1	0	0	0	0	0	0	-1
1953	Philautus_kempiae	1	0	0	0	0	0	0	-1
1956	Hyperolius_ferreirai	2	0	0	0	0	0	0	-1
1958	Proceratophrys_bagnoi	1	0	0	0	0	0	0	-1
1972	Mantidactylus_ambohimitombi	1	0	0	0	0	0	0	-1
1977	Boophis_lilianae	1	0	0	0	0	0	0	-1
1979	Neurergus_kaiseri	1	0	0	0	0	0	0	-1
1980	Gastrotheca_flamma	1	0	0	0	0	0	0	-1
1983	Bokermannohyla_ravida	1	0	0	0	0	0	0	-1
1985	Plethodon_shermani	2	0	0	0	0	0	0	-1
1987	Bolitoglossa_ninadormida	1	0	0	0	0	0	0	-1
1994	Fejervarya_altilabris	1	0	0	0	0	0	0	-1
1996	Eleutherodactylus_glandulifer	1	0	0	0	0	0	0	-1
1998	Pseudophilautus_karunarathnai	1	0	0	0	0	0	0	-1
1999	Allobates_kingsburyi	1	0	0	0	0	0	0	-1
2005	Atelopus_eusebiodiazi	1	0	0	0	0	0	0	-1
2007	Aromobates_nocturnus	2	0	0	0	0	0	0	-1
2018	Scinax_dolloi	1	0	0	0	0	0	0	-1
2019	Telmatobius_pisanoi	1	0	0	0	0	0	0	-1
2020	Xenophrys_binlingensis	1	0	0	0	0	0	0	-1
2023	Fejervarya_sauriceps	1	0	0	0	0	0	0	-1
2026	Hypsiboas_hypselops	1	0	0	0	0	0	0	-1
2032	Hyalinobatrachium_vireovittatum	1	0	0	0	0	0	0	-1
2034	Leptolalax_fuliginosus	1	0	0	0	0	0	0	-1
2036	Batrachoseps_incognitus	1	0	0	0	0	0	0	-1
2041	Leptopelis_fiziensis	2	0	0	0	0	0	0	-1
2045	Atelopus_lozanoi	1	0	0	0	0	0	0	-1
2047	Hyloxalus_betancuri	1	0	0	0	0	0	0	-1
2048	Choerophryne_arndtorum	1	0	0	0	0	0	0	-1
2054	Indirana_brachytarsus	1	0	0	0	0	0	0	-1
2064	Phyllodytes_maculosus	1	0	0	0	0	0	0	-1
2067	Raorchestes_thodai	1	0	0	0	0	0	0	-1
2073	Hyperolius_maestus	1	0	0	0	0	0	0	-1
2075	Hoplophryne_rogersi	1	0	0	0	0	0	0	-1
2077	Arthroleptis_langeri	1	0	0	0	0	0	0	-1
2079	Atopophrynus_syntomopus	1	0	0	0	0	0	0	-1
2083	Osornophryne_puruanta	1	0	0	0	0	0	0	-1
2095	Dendropsophus_pseudomeridianus	1	0	0	0	0	0	0	-1
2096	Albericus_alpestris	1	0	0	0	0	0	0	-1
2100	Bolitoglossa_jacksoni	1	0	0	0	0	0	0	-1
2101	Bolitoglossa_cuna	1	0	0	0	0	0	0	-1
2103	Caecilia_subterminalis	1	0	0	0	0	0	0	-1
2105	Meristogenys_maryatiae	1	0	0	0	0	0	0	-1
2111	Dendrophryniscus_carvalhoi	1	0	0	0	0	0	0	-1
2113	Hyperolius_nasicus	1	0	0	0	0	0	0	-1
2118	Truebella_skoptes	1	0	0	0	0	0	0	-1
2120	Pristimantis_bicolor	1	0	0	0	0	0	0	-1
2121	Xenopus_itombwensis	1	0	0	0	0	0	0	-1
2125	Arthroleptis_brevipes	1	0	0	0	0	0	0	-1
2127	Theloderma_moloch	2	0	0	0	0	0	0	-1
2129	Bolitoglossa_caldwellae	1	0	0	0	0	0	0	-1
2132	Pseudohynobius_guizhouensis	1	0	0	0	0	0	0	-1
2134	Spinomantis_nussbaumi	1	0	0	0	0	0	0	-1
2135	Brachycephalus_pitanga	1	0	0	0	0	0	0	-1
2136	Pristimantis_dendrobatoides	2	0	0	0	0	0	0	-1
2137	Ischnocnema_gehrti	1	0	0	0	0	0	0	-1
2139	Proceratophrys_aridus	1	0	0	0	0	0	0	-1
2145	Arthroleptis_vercammeni	1	0	0	0	0	0	0	-1
2146	Osteopilus_crucialis	1	0	0	0	0	0	0	-1
2148	Phrynobatrachus_asper	1	0	0	0	0	0	0	-1
2149	Hypsiboas_marginatus	4	0	0	0	0	0	0	-1
2151	Craugastor_rhyacobatrachus	4	0	0	0	0	0	0	-1
2152	Craugastor_aurilegulus	2	0	0	0	0	0	0	-1
2153	Microcaecilia_dermatophaga	1	0	0	0	0	0	0	-1
2155	Micrixalus_narainensis	2	0	0	0	0	0	0	-1
2157	Bolitoglossa_kaqchikelorum	1	0	0	0	0	0	0	-1
2159	Desmognathus_carolinensis	4	0	0	0	0	0	0	-1
2163	Melanophryniscus_admirabilis	1	0	0	0	0	0	0	-1
2169	Eleutherodactylus_schwartzi	1	0	0	0	0	0	0	-1
2174	Theloderma_nebulosum	1	0	0	0	0	0	0	-1
2176	Cycloramphus_organensis	1	0	0	0	0	0	0	-1
2177	Pristimantis_vidua	1	0	0	0	0	0	0	-1
2180	Stefania_woodleyi	1	0	0	0	0	0	0	-1
2185	Salamandrella_tridactyla	1	0	0	0	0	0	0	-1
2189	Tylototriton_broadoridgus	1	0	0	0	0	0	0	-1
2191	Hyperolius_chelaensis	1	0	0	0	0	0	0	-1
2192	Odorrana_kuangwuensis	2	0	0	0	0	0	0	-1
2196	Cophixalus_phaeobalius	1	0	0	0	0	0	0	-1
2199	Platymantis_parkeri	2	0	0	0	0	0	0	-1
2204	Tomopterna_kachowskii	1	0	0	0	0	0	0	-1
2205	Discoglossus_sardus	12	0	0	0	0	0	0	-1
2206	Scinax_alcatraz	1	0	0	0	0	0	0	-1
2207	Phrynobatrachus_taiensis	1	0	0	0	0	0	0	-1
2212	Raorchestes_anili	1	0	0	0	0	0	0	-1
2213	Mantophryne_axanthogaster	1	0	0	0	0	0	0	-1
2217	Aromobates_leopardalis	1	0	0	0	0	0	0	-1
2219	Engystomops_randi	1	0	0	0	0	0	0	-1
2222	Sechellophryne_pipilodryas	1	0	0	0	0	0	0	-1
2226	Hypsiboas_liliae	1	0	0	0	0	0	0	-1
2227	Bolitoglossa_indio	1	0	0	0	0	0	0	-1
2232	Physalaemus_camacan	1	0	0	0	0	0	0	-1
2233	Melanophryniscus_langonei	2	0	0	0	0	0	0	-1
2234	Xenopus_gilli	2	0	0	0	0	0	0	-1
2237	Paratelmatobius_gaigeae	1	0	0	0	0	0	0	-1
2239	Proceratophrys_huntingtoni	2	0	0	0	0	0	0	-1
2244	Anomaloglossus_roraima	1	0	0	0	0	0	0	-1
2246	Odorrana_bolavensis	1	0	0	0	0	0	0	-1
2249	Paramesotriton_yunwuensis	1	0	0	0	0	0	0	-1
2250	Pseudopaludicola_murundu	2	0	0	0	0	0	0	-1
2253	Anomaloglossus_breweri	1	0	0	0	0	0	0	-1
2254	Plethodon_caddoensis	2	0	0	0	0	0	0	-1
2255	Peltophryne_florentinoi	1	0	0	0	0	0	0	-1
2256	Alytes_muletensis	2	0	0	0	0	0	0	-1
2257	Pristimantis_hamiotae	2	0	0	0	0	0	0	-1
2258	Platymantis_pelewensis	1	0	0	0	0	0	0	-1
2259	Centrolene_petrophilum	2	0	0	0	0	0	0	-1
2261	Plectrohyla_ameibothalame	1	0	0	0	0	0	0	-1
2262	Hynobius_yangi	2	0	0	0	0	0	0	-1
2265	Phasmahyla_cruzi	1	0	0	0	0	0	0	-1
2267	Scinax_canastrensis	1	0	0	0	0	0	0	-1
2268	Pseudophilautus_femoralis	2	0	0	0	0	0	0	-1
2278	Corythomantis_galeata	1	0	0	0	0	0	0	-1
2281	Bolitoglossa_carri	1	0	0	0	0	0	0	-1
2282	Atelopus_palmatus	1	0	0	0	0	0	0	-1
2283	Pseudopaludicola_mineira	1	0	0	0	0	0	0	-1
2284	Allobates_wayuu	1	0	0	0	0	0	0	-1
